Geography Type,Geography Name,Year, Population , Households ,Persons Per Household (PPH)
EDR,03 (Arrowhead),1990,"  311,342 ","  122,229 ",2.47
EDR,04 (West Central),1990,"  197,295 ","  73,460 ",2.58
EDR,05 (North Central),1990,"  132,161 ","  49,472 ",2.62
EDR,06E (Southwest Central),1990,"  109,310 ","  40,554 ",2.64
EDR,06W (Upper MN Valley),1990,"  50,845 ","  20,088 ",2.47
EDR,07E (East Central),1990,"  109,178 ","  38,602 ",2.75
EDR,07W (Central),1990,"  260,164 ","  87,476 ",2.87
EDR,08 (Southwest),1990,"  123,359 ","  47,224 ",2.53
EDR,09 (South Central),1990,"  216,321 ","  79,947 ",2.59
EDR,10 (Southeast),1990,"  420,094 ","  155,422 ",2.60
EDR,11 (7 County Twin Cities),1990,"  2,288,663 ","  875,474 ",2.56
County,Aitkin,1990,"  12,425 ","  5,126 ",2.42
County,Anoka,1990,"  243,641 ","  82,437 ",2.96
County,Becker,1990,"  27,881 ","  10,477 ",2.66
County,Beltrami,1990,"  34,384 ","  11,870 ",2.90
County,Benton,1990,"  30,185 ","  10,935 ",2.76
County,Big Stone,1990,"  6,285 ","  2,463 ",2.55
County,Blue Earth,1990,"  54,044 ","  19,277 ",2.80
County,Brown,1990,"  26,984 ","  10,321 ",2.61
County,Carlton,1990,"  29,259 ","  10,842 ",2.70
County,Carver,1990,"  47,915 ","  16,601 ",2.89
County,Cass,1990,"  21,791 ","  8,302 ",2.62
County,Chippewa,1990,"  13,228 ","  5,245 ",2.52
County,Chisago,1990,"  30,521 ","  10,551 ",2.89
County,Clay,1990,"  50,422 ","  17,490 ",2.88
County,Clearwater,1990,"  8,309 ","  3,064 ",2.71
County,Cook,1990,"  3,868 ","  1,632 ",2.37
County,Cottonwood,1990,"  12,694 ","  5,060 ",2.51
County,Crow Wing,1990,"  44,249 ","  17,204 ",2.57
County,Dakota,1990,"  275,227 ","  98,293 ",2.80
County,Dodge,1990,"  15,731 ","  5,538 ",2.84
County,Douglas,1990,"  28,674 ","  10,988 ",2.61
County,Faribault,1990,"  16,937 ","  6,772 ",2.50
County,Fillmore,1990,"  20,777 ","  7,822 ",2.66
County,Freeborn,1990,"  33,060 ","  13,029 ",2.54
County,Goodhue,1990,"  40,690 ","  15,198 ",2.68
County,Grant,1990,"  6,246 ","  2,454 ",2.55
County,Hennepin,1990,"  1,032,431 ","  419,060 ",2.46
County,Houston,1990,"  18,497 ","  6,844 ",2.70
County,Hubbard,1990,"  14,939 ","  5,781 ",2.58
County,Isanti,1990,"  25,921 ","  8,810 ",2.94
County,Itasca,1990,"  40,863 ","  15,461 ",2.64
County,Jackson,1990,"  11,677 ","  4,560 ",2.56
County,Kanabec,1990,"  12,802 ","  4,753 ",2.69
County,Kandiyohi,1990,"  38,761 ","  14,298 ",2.71
County,Kittson,1990,"  5,767 ","  2,274 ",2.54
County,Koochiching,1990,"  16,299 ","  6,025 ",2.71
County,Lac qui Parle,1990,"  8,924 ","  3,505 ",2.55
County,Lake,1990,"  10,415 ","  4,242 ",2.46
County,Lake of the Woods,1990,"  4,076 ","  1,576 ",2.59
County,Le Sueur,1990,"  23,239 ","  8,468 ",2.74
County,Lincoln,1990,"  6,890 ","  2,704 ",2.55
County,Lyon,1990,"  24,789 ","  9,073 ",2.73
County,Mahnomen,1990,"  5,044 ","  1,805 ",2.79
County,Marshall,1990,"  10,993 ","  4,194 ",2.62
County,Martin,1990,"  22,914 ","  9,129 ",2.51
County,McLeod,1990,"  32,030 ","  11,815 ",2.71
County,Meeker,1990,"  20,846 ","  7,651 ",2.72
County,Mille Lacs,1990,"  18,670 ","  6,911 ",2.70
County,Morrison,1990,"  29,604 ","  10,399 ",2.85
County,Mower,1990,"  37,385 ","  15,028 ",2.49
County,Murray,1990,"  9,660 ","  3,758 ",2.57
County,Nicollet,1990,"  28,076 ","  9,478 ",2.96
County,Nobles,1990,"  20,098 ","  7,683 ",2.62
County,Norman,1990,"  7,975 ","  3,118 ",2.56
County,Olmsted,1990,"  106,470 ","  40,058 ",2.66
County,Otter Tail,1990,"  50,714 ","  19,510 ",2.60
County,Pennington,1990,"  13,306 ","  5,173 ",2.57
County,Pine,1990,"  21,264 ","  7,577 ",2.81
County,Pipestone,1990,"  10,491 ","  4,078 ",2.57
County,Polk,1990,"  32,498 ","  11,984 ",2.71
County,Pope,1990,"  10,745 ","  4,135 ",2.60
County,Ramsey,1990,"  485,765 ","  190,500 ",2.55
County,Red Lake,1990,"  4,525 ","  1,730 ",2.62
County,Redwood,1990,"  17,254 ","  6,554 ",2.63
County,Renville,1990,"  17,673 ","  6,790 ",2.60
County,Rice,1990,"  49,183 ","  16,347 ",3.01
County,Rock,1990,"  9,806 ","  3,754 ",2.61
County,Roseau,1990,"  15,026 ","  5,415 ",2.77
County,Scott,1990,"  57,846 ","  19,367 ",2.99
County,Sherburne,1990,"  41,945 ","  13,643 ",3.07
County,Sibley,1990,"  14,366 ","  5,323 ",2.70
County,St. Louis,1990,"  198,213 ","  78,901 ",2.51
County,Stearns,1990,"  118,791 ","  39,776 ",2.99
County,Steele,1990,"  30,729 ","  11,342 ",2.71
County,Stevens,1990,"  10,634 ","  3,823 ",2.78
County,Swift,1990,"  10,724 ","  4,268 ",2.51
County,Todd,1990,"  23,363 ","  8,589 ",2.72
County,Traverse,1990,"  4,463 ","  1,778 ",2.51
County,Wabasha,1990,"  19,744 ","  7,286 ",2.71
County,Wadena,1990,"  13,154 ","  4,978 ",2.64
County,Waseca,1990,"  18,079 ","  6,649 ",2.72
County,Washington,1990,"  145,896 ","  49,246 ",2.96
County,Watonwan,1990,"  11,682 ","  4,530 ",2.58
County,Wilkin,1990,"  7,516 ","  2,805 ",2.68
County,Winona,1990,"  47,828 ","  16,930 ",2.83
County,Wright,1990,"  68,710 ","  23,013 ",2.99
County,Yellow Medicine,1990,"  11,684 ","  4,607 ",2.54
